Data File,Sample No.,7Li,9Be,23Na,24Mg,27Al,29Si,31P,33S,39K,43Ca,45Sc,47Ti,51V,52Cr,55Mn,57Fe,59Co,60Ni,63Cu,66Zn,75As,85Rb,88Sr,89Y,90Zr,107Ag,111Cd,118Sn,121Sb,133Cs,137Ba,139La,140Ce,141Pr,146Nd,147Sm,153Eu,157Gd,159Tb,163Dy,165Ho,166Er,169Tm,172Yb,175Lu,178Hf,181Ta,182W,197Au,205Tl,208Pb,209Bi,232Th,238U
160808-A,D036-2b    8/8/2016 2:46:37 PM,0.01940318,0.001099474,0.314817459,1.319927941,6.889957867,46.29380333,0.756580406,-2.54948932,1.849788109,0.694134969,0.00072914,0.298551165,0.026697072,0.014264025,0.066265834,11.52568776,0.001409438,0.002178798,3.264604859,0.081841988,0.001294058,0.006168519,0.017504527,0.000827545,0.002942397,0.004161023,0.001021867,0.000298195,0.013446045,0.000261463,0.215158213,0.001189153,0.003128084,0.00032669,0.001203663,0.000215701,3.7623E-05,0.000115112,2.31178E-05,0.000146745,2.27568E-05,6.00278E-05,1.18864E-05,5.64795E-05,5.39422E-06,6.59661E-05,3.95929E-05,0.000427977,2.29636E-06,4.43313E-05,28.84089448,0.015862186,0.000311337,0.000472055
160808-A,D031-1a    8/8/2016 2:49:20 PM,0.014715613,0.000353495,0.733756886,1.252076271,10.72600923,47.74169223,0.485177083,0.593606096,1.71301864,1.476245456,0.001019441,0.248666093,0.029874295,0.005956635,0.194067111,3.782915875,0.001340803,0.003334497,1.846554849,5.724669317,0.00771936,0.003153836,0.028430587,0.012450858,0.007235861,0.000804513,0.000471264,0.004133692,0.038828626,0.000195064,0.063389613,0.007218572,0.010451964,0.001568715,0.00566795,0.001182442,0.000315405,0.001481675,0.000254701,0.001679361,0.000347607,0.000912252,0.000108625,0.000573357,7.23989E-05,0.000249804,0.000172106,0.000202657,0,2.28948E-05,23.21129967,0.007627313,0.001458337,0.005269001
160808-A,D031-1b    8/8/2016 2:51:35 PM,0.01490236,0.000356954,0.618888716,1.164565433,11.67702937,43.83756365,0.347529271,1.050619841,1.726284316,2.975259837,0.001108862,0.271886412,0.03465715,0.003264937,0.218227531,3.873881532,0.001235323,0.001945443,1.948080964,5.566885341,0.010090549,0.003215562,0.028041768,0.014042932,0.00877027,0.000845073,0.000562254,0.003027095,0.040444953,0.000183358,0.071002393,0.007531656,0.010966442,0.00159768,0.005850998,0.001223545,0.000343118,0.00163561,0.000266113,0.00189444,0.000356358,0.000958599,0.000111257,0.000678089,8.10282E-05,0.000272639,0.000197663,0.000275696,1.39742E-06,1.86078E-05,24.43488385,0.008591985,0.001742587,0.006121184
160808-A,D031-2a    8/8/2016 2:54:15 PM,0.011579401,0.000374633,0.618707265,0.608655203,10.80498313,46.69523779,0.234782215,1.420583896,1.851239968,0.748812794,0.000904057,0.334226743,0.033073437,0.004543563,0.210170835,3.546291374,0.001266977,0.001854791,1.699300972,6.17850934,0.005812,0.003060547,0.016844347,0.010379623,0.00990547,0.001090624,0.000426868,0.004198498,0.044486743,0.000156473,0.074643688,0.004835185,0.009408304,0.001081371,0.003951379,0.000966489,0.000256235,0.001197214,0.000203255,0.001373799,0.000292968,0.000792308,9.23981E-05,0.000532953,6.55135E-05,0.000347529,0.000250662,0.00021199,1.17328E-06,2.74091E-05,24.78526516,0.004923721,0.001708877,0.006110848
160808-A,D031-2b    8/8/2016 2:56:31 PM,0.010873684,0.000249327,0.56616557,0.695260655,12.31782141,42.81651266,0.222102453,1.591973102,1.760826279,0.97368116,0.001144594,0.374767753,0.036914632,0.003902038,0.217353334,3.515667051,0.00119007,0.001691628,1.811304558,5.687648867,0.006553245,0.002965267,0.024280498,0.012968702,0.012185094,0.000918223,0.000471985,0.003204808,0.041512837,0.000147325,0.221437582,0.006161387,0.011207626,0.001341583,0.005097852,0.001215676,0.000320194,0.001552525,0.000256888,0.001742785,0.00034347,0.000939222,0.000106296,0.000595544,8.537E-05,0.000404319,0.000297502,0.000239236,6.38922E-06,2.18906E-05,27.02056216,0.005194173,0.002063909,0.006547616
160808-A,D033-1a    8/8/2016 2:59:11 PM,0.005364678,5.12706E-05,0.073561678,0.399792227,4.995290347,25.60349557,0.155876321,1.381000535,0.373221394,0.508575326,0.000457697,0.130506758,0.017282874,0.002994089,0.169493414,3.09563882,0.000742139,0.001304124,10.05730064,7.820474096,0.09935977,0.001457278,0.023650336,0.001286591,0.003154508,0.022130489,0.021991473,0.00045484,0.113023132,0.000125829,0.629043401,0.002228346,0.00474406,0.000538949,0.001828762,0.000340206,0.000108883,0.000293796,4.05079E-05,0.000205236,4.55817E-05,0.000116172,1.92218E-05,9.08905E-05,1.12074E-05,0.000107265,7.77634E-05,0.000370611,1.26644E-05,8.66668E-06,44.27437448,0.002042444,0.000575545,0.003717105
160808-A,D033-1b    8/8/2016 3:01:27 PM,0.0050746,0.000245293,0.064622749,0.43942011,5.75363917,25.28859013,0.138072722,1.78976386,0.33774844,0.528871042,0.000484429,0.153079835,0.018207305,0.002707732,0.183268218,3.426459809,0.000845569,0.001189315,10.2869503,6.873824964,0.091052236,0.001195877,0.039279574,0.000915689,0.002805487,0.022241924,0.020727938,0.00036257,0.086823713,0.000128909,1.114646584,0.002146783,0.004886791,0.000517,0.001844559,0.000356034,0.000126628,0.00022634,3.07268E-05,0.000157625,3.21726E-05,7.69425E-05,9.48379E-06,7.10771E-05,7.67414E-06,4.49179E-05,8.40577E-05,0.000345098,1.25194E-05,4.51968E-06,43.30947336,0.001957092,0.000481454,0.003861053
160808-A,D033-2a    8/8/2016 3:04:07 PM,0.006794526,0.000321519,0.15638468,0.859749236,7.879036415,29.5138196,0.234627439,0.151026351,0.994644199,1.878837863,0.000729455,0.230280297,0.021580759,0.001474407,0.172989118,2.531630247,0.000614783,0.000956623,9.281436772,4.920704833,0.065464309,0.001599701,0.017171443,0.002978867,0.006011064,0.019886319,0.01910501,0.000301602,0.069594657,0.000128937,0.155549288,0.003346244,0.00740998,0.00083181,0.002968011,0.000656088,0.000224729,0.000565207,9.53598E-05,0.000495365,9.76837E-05,0.000263055,3.3048E-05,0.000233279,2.54042E-05,0.000179683,0.000143543,0.000376819,8.64995E-06,1.58634E-05,40.77890746,0.001991771,0.001041015,0.004659608
160808-A,D033-2b    8/8/2016 3:06:23 PM,0.006526569,0.000201505,0.154340236,0.755577672,7.632595656,27.91968598,0.242442743,0.723084316,0.969444323,2.107578649,0.000702151,0.199996714,0.020614264,0.001006649,0.17302318,2.248276768,0.000641114,0.000701658,9.981496338,4.814282896,0.068257263,0.001517164,0.017445457,0.003072517,0.005729271,0.020673982,0.019592708,0.000321514,0.060288517,0.000108677,0.255324452,0.003343691,0.007245917,0.000817428,0.003046404,0.000633609,0.000233324,0.000573864,8.60364E-05,0.000524412,0.000100956,0.000288311,3.74604E-05,0.000211003,3.10753E-05,0.000185503,0.00014373,0.000357873,7.11716E-06,9.84985E-06,41.56970234,0.002075679,0.00108055,0.004712961
160808-A,D021-1a    8/8/2016 3:22:28 PM,0.012914944,0.000531642,0.352757812,0.396948536,10.76015434,36.16934582,0.129148222,0.66645851,1.287837159,1.531899266,0.000781978,0.28960978,0.015725464,0.021167557,0.069047689,3.926244471,0.000480813,0.000731802,4.791633554,2.307725533,0.002909649,0.003134316,0.056821496,0.001445542,0.008080771,0.003721354,0.003232227,0.000577536,0.066841705,0.000103825,0.22745425,0.003018681,0.006432517,0.000697054,0.002449396,0.000435638,0.0001157,0.000336307,4.37614E-05,0.000254846,4.46512E-05,0.000124685,1.63237E-05,0.000119096,1.71449E-05,0.000268907,0.000191216,0.001116099,7.67271E-06,1.02959E-05,36.86446746,0.012011112,0.001283917,0.001069952
160808-A,D021-1b    8/8/2016 3:24:43 PM,0.01401128,0.000698728,0.26203421,0.450634116,12.75348461,35.18304663,0.124239323,-0.466858254,1.216598938,1.735566435,0.000915343,0.321929697,0.016588128,0.016379986,0.077620929,4.399570313,0.000382869,0.000966718,4.046011631,2.364126504,0.003450571,0.00283365,0.07320937,0.00166093,0.009128206,0.00369938,0.003128025,0.000652493,0.069871964,9.62289E-05,0.273857279,0.00352881,0.006890594,0.000765011,0.002903015,0.000457733,0.000123931,0.000356217,4.9128E-05,0.00023771,5.41209E-05,0.000161088,2.20337E-05,0.000135234,1.96488E-05,0.000279882,0.000197767,0.001094871,3.31593E-06,9.39834E-06,37.00854073,0.012078006,0.00141297,0.00114256
160808-A,D021-2a    8/8/2016 3:27:24 PM,0.01512354,0.000773806,0.249300753,0.324215439,8.753842225,40.79582215,0.172709396,0.273959767,1.202374793,1.105467378,0.000716986,0.281511576,0.018639144,0.017742729,0.065533885,3.371866372,0.000262506,0.000420427,4.267146104,2.147466926,0.003050185,0.002992828,0.035816816,0.001486166,0.00702348,0.003250353,0.00367952,0.000675856,0.050334206,9.83606E-05,0.115000799,0.002905682,0.006156945,0.000646044,0.002159258,0.000441084,0.000106404,0.000292815,4.39492E-05,0.000237615,4.76549E-05,0.000115594,1.64549E-05,9.71287E-05,1.65072E-05,0.000225397,0.000161496,0.001139824,2.37608E-06,1.01388E-05,36.67809197,0.016329553,0.001159109,0.001292521
160808-A,D021-2b    8/8/2016 3:29:39 PM,0.017122388,0.000587405,0.400110308,0.367248688,10.76127181,37.02491512,0.148822957,-0.076490618,1.223809668,1.49125462,0.000813284,0.329575321,0.017908142,0.01540745,0.079597665,3.979070872,0.000310554,0.000651013,3.791408964,2.398773838,0.004342037,0.002968719,0.054390622,0.001636099,0.007509768,0.003534758,0.003645664,0.000674969,0.05247186,0.000101441,0.164711604,0.003101858,0.006577195,0.000698107,0.002571131,0.000439797,0.000122262,0.00035211,4.64557E-05,0.000224885,4.37484E-05,0.000112532,1.81554E-05,0.000101231,1.46195E-05,0.0002411,0.000169903,0.001179287,6.81607E-07,1.61298E-05,37.69784375,0.015521346,0.001211979,0.001234748
160808-A,D022-1a    8/8/2016 3:32:20 PM,0.011392892,0.000292499,0.141764598,0.299976595,8.475772885,34.39340137,0.169498396,0.971168839,0.815874498,1.265147489,0.000683372,0.247116755,0.006654292,0.004809093,0.188707113,3.874384709,0.003147271,0.00042345,2.423272382,4.134122302,0.003502659,0.001949831,0.033875998,0.002147011,0.008503271,0.005948218,0.000212381,0.000777489,0.028490273,9.76285E-05,0.071746315,0.003386093,0.007065268,0.000783419,0.002906585,0.000515857,0.000149163,0.00045645,7.32108E-05,0.000368714,6.78011E-05,0.000183466,2.37991E-05,0.000135627,2.13316E-05,0.000254392,0.000177555,0.000257937,3.05371E-06,1.03431E-05,42.39453312,0.000685735,0.001448608,0.001630599
160808-A,D022-1b    8/8/2016 3:34:37 PM,0.011988033,0.00029693,0.141222703,0.331582844,8.636225861,32.90704558,0.160309179,0.333160056,0.761153142,1.229909073,0.00061931,0.261118693,0.006396134,0.004972522,0.234050139,5.162520509,0.004048637,0.000699711,2.461169011,4.587919379,0.003854302,0.001897199,0.033550327,0.002090059,0.008149292,0.006226731,0.000187977,0.000634918,0.029384675,9.13773E-05,0.072906157,0.003316212,0.006843912,0.000755783,0.002926554,0.000558538,0.000133728,0.000490519,6.72233E-05,0.000360137,6.89081E-05,0.000165327,2.25731E-05,0.000137632,1.90039E-05,0.000270296,0.000189017,0.000236811,5.85598E-06,1.01385E-05,42.58438677,0.000671166,0.0013846,0.001598832
160808-A,D022-2a    8/8/2016 3:37:18 PM,0.013445368,0.000195862,0.205796548,0.356635275,9.662044309,31.15494393,0.189044784,0.143943587,0.721654289,2.29677232,0.000705335,0.222077454,0.00636271,0.011522049,0.230304587,5.751748816,0.00452671,0.00100493,2.673966609,5.816661657,0.004334379,0.001762641,0.035996628,0.002221333,0.009321707,0.00655105,0.000168036,0.001101212,0.031119063,8.65548E-05,0.078252614,0.003675375,0.007641951,0.000854594,0.003144244,0.000586811,0.000155984,0.000517894,6.85447E-05,0.00041131,7.14639E-05,0.000206135,2.46161E-05,0.000162146,2.10581E-05,0.00028615,0.000159273,0.00018653,2.45361E-06,9.55314E-06,40.34353798,0.000922845,0.001494654,0.001586092
160808-A,D022-2b    8/8/2016 3:39:33 PM,0.011448948,0.000560556,0.131386088,0.419194624,10.23302208,29.92092705,0.174826141,-0.280102588,0.655008077,1.558894331,0.000711327,0.248222971,0.006292326,0.009156114,0.287995246,7.477211022,0.005610129,0.001191202,2.34919303,6.64890776,0.005250275,0.001490324,0.027852484,0.002138687,0.009435437,0.006258336,0.000129797,0.001131329,0.031574904,7.47185E-05,0.065741647,0.003750336,0.007424307,0.000841388,0.003163999,0.000575125,0.000133396,0.000513227,7.38386E-05,0.000374611,7.42048E-05,0.00017884,2.39322E-05,0.000143985,2.13076E-05,0.00029177,0.000161661,0.000231357,4.25642E-06,2.54413E-05,39.96728715,0.00095186,0.001472335,0.001547295
160808-A,D023-1a    8/8/2016 3:42:13 PM,0.014838119,0.000198116,0.411433425,0.29990606,9.061055703,32.68502234,0.104335482,0.861423536,1.588271723,1.137134769,0.000363957,0.127699198,0.013083942,0.0394129,0.03840309,7.305948742,0.000700464,0.00128179,12.23715092,0.100819903,0.004210194,0.002627056,0.01475415,0.001636621,0.004913229,0.003271445,0.000734809,0.00112161,0.01079364,0.000139125,0.088599405,0.001701755,0.003700231,0.000415144,0.001389776,0.000280629,4.9528E-05,0.000221504,4.01032E-05,0.000203718,3.74323E-05,0.000115288,1.37223E-05,8.31846E-05,1.27852E-05,0.000167929,0.000105592,0.000767131,1.55137E-05,9.98586E-06,33.80927601,0.01609905,0.000747144,0.003261373
160808-A,D023-1b    8/8/2016 3:44:27 PM,0.013330767,0.000422036,0.353693009,0.52603826,11.38290861,30.96045555,0.129768815,-3.11187496,1.57776044,1.141590654,0.000501981,0.224294292,0.013805123,0.062317603,0.080492216,14.17896321,0.00104109,0.001576593,11.57316876,0.135918266,0.004286755,0.002652289,0.016202407,0.001251252,0.00496392,0.002979236,0.000716661,-0.000871122,0.011569171,0.000133959,0.096978101,0.001724536,0.003687184,0.000394349,0.001258171,0.00023409,5.62699E-05,0.000196606,2.90713E-05,0.000187775,3.65685E-05,7.57996E-05,1.42596E-05,8.65169E-05,1.08041E-05,0.00012509,0.000129003,0.000830245,1.98282E-05,1.20088E-05,30.58454754,0.01526672,0.000691664,0.003350961
160808-A,D023-2a    8/8/2016 3:47:07 PM,0.015925133,0.000433321,0.544184441,0.370430626,9.936979808,35.2230095,0.144518381,0.864750114,1.988490579,1.120254032,0.000478641,0.138735501,0.01214505,0.066941866,0.040788838,8.191456374,0.000951573,0.001613041,8.911381153,0.075220019,0.002568381,0.00387769,0.011851521,0.001256877,0.005954289,0.003301326,0.001060166,0.001451891,0.008294543,0.000222544,0.07011718,0.001426755,0.00319095,0.000342131,0.001115831,0.000228434,5.72937E-05,0.000187446,3.718E-05,0.000222252,3.85894E-05,0.000100787,1.63488E-05,0.000104884,1.76798E-05,0.000175816,9.71725E-05,0.000566966,0.000125563,1.79662E-05,32.21980349,0.010100664,0.000733742,0.002647658
160808-A,D023-2b    8/8/2016 3:49:23 PM,0.014277371,0.000943476,0.467338956,0.639520402,11.08575712,32.41956448,0.131922219,1.098440282,1.688084907,0.933945495,0.000497937,0.24127986,0.011752711,0.080393806,0.079237755,14.17738565,0.001228828,0.002607643,8.948260198,0.096610634,0.003028746,0.003510171,0.011083277,0.0011676,0.005776716,0.002865165,0.000822132,0.001634987,0.008761812,0.000227916,0.062854286,0.001380168,0.003230351,0.000326951,0.001277976,0.000203272,4.8745E-05,0.0001779,2.87897E-05,0.000178406,3.00888E-05,6.94763E-05,1.38135E-05,5.12645E-05,5.78649E-06,0.000137263,0.000117978,0.000592142,1.97017E-05,1.61073E-05,27.75862384,0.009313379,0.000594631,0.002779445
160808-A,D024-1a    8/8/2016 3:52:05 PM,0.015018401,0.000786726,-0.730126663,0.585896701,11.72812037,35.07383576,0.183749903,0.397498187,1.181991488,0.679372262,0.000615066,0.252842871,0.013873098,0.026902444,0.447600758,9.129752035,0.000738013,0.000940191,6.067389063,12.63194997,0.009506184,0.003282531,0.009900392,0.002387571,0.016885918,0.005613031,0.008613091,0.000996322,0.098944053,0.000294049,0.020583262,0.00311018,0.007465353,0.000751164,0.002729495,0.000473133,0.000129187,0.0004186,6.59781E-05,0.000356628,8.27438E-05,0.000216461,2.75541E-05,0.000204014,2.90339E-05,0.000429114,0.000281049,0.000247319,3.28516E-06,1.70118E-05,22.10648426,0.003496818,0.001437276,0.005791296
160808-A,D024-1b    8/8/2016 3:54:19 PM,0.011404937,0.000727328,0.131023258,0.632604949,15.81855032,31.29728813,0.161904009,1.01857215,0.956183494,0.784188506,0.000819273,0.328532836,0.013413392,0.015239788,0.509326539,10.41696709,0.000655383,0.000588556,6.340063063,11.18803925,0.010597149,0.002613579,0.012915034,0.002777047,0.016422597,0.004538431,0.006733637,0.000777497,0.079464594,0.000240594,0.024429051,0.003596314,0.007639619,0.000882432,0.002980066,0.000667211,0.000138615,0.000560342,6.66971E-05,0.000468275,9.20593E-05,0.000243435,3.36806E-05,0.000276433,2.95721E-05,0.000360482,0.000289045,0.000268218,0,2.54601E-05,20.18305506,0.00292701,0.001744968,0.006053543
160808-A,D024-2a    8/8/2016 3:57:01 PM,0.009422529,0.000554198,0.049674197,0.207587706,5.06839531,26.19534783,0.129664311,0.433456482,0.581153653,0.43964756,0.000516969,0.076294821,0.021584219,0.013051787,0.332636219,6.578044238,0.000448742,0.000182361,16.42489701,9.251220185,0.05183696,0.002317935,0.023588774,0.003362142,0.025503228,0.015884215,0.008002141,0.000247709,0.047107546,0.000173003,0.043274444,0.002539208,0.00566381,0.000593821,0.002277665,0.000528959,0.000181631,0.000517936,8.93819E-05,0.000586457,0.000117508,0.00030894,5.03026E-05,0.000310305,4.22741E-05,0.000535361,0.000158531,0.000460784,9.12198E-06,8.10954E-06,33.93741376,0.002732757,0.001230586,0.008564364
160808-A,D024-2b    8/8/2016 3:59:16 PM,0.006881378,0.000142904,0.040901722,0.216087979,5.00383232,22.3534113,0.102340567,1.048045535,0.499661937,0.296175273,0.000428054,0.121876344,0.017055277,0.020027429,0.643411475,13.81845326,0.000796121,0.00047829,12.23211088,12.386581,0.04314899,0.002165913,0.017798917,0.002185856,0.018618188,0.015144642,0.008206314,0.000405004,0.074888545,0.000167391,0.032575987,0.001849448,0.004095735,0.000436805,0.001717905,0.000328853,0.00012369,0.000325257,6.20855E-05,0.000376906,7.67026E-05,0.000212778,2.90506E-05,0.000191656,3.00294E-05,0.000402401,0.0001181,0.00038552,6.71394E-06,1.01074E-05,30.95507685,0.002364107,0.000859944,0.00691457
160808-A,D025-1a    8/8/2016 4:01:57 PM,0.020543084,0.000474066,0.309995836,0.751851834,9.103506821,43.14104637,0.406042925,0.845576711,1.65205761,1.169464717,0.00114489,0.33076033,0.03099673,0.006713336,0.065393253,1.392937267,0.001065794,0.00104665,8.657149872,1.700891022,0.001761685,0.004370857,0.02002672,0.177735415,0.011543595,0.00951062,0.000539319,0.000980344,0.198215549,0.000334297,0.166874704,0.004188299,0.010387997,0.001241365,0.006178826,0.003864535,0.001318567,0.01207264,0.002697346,0.020690463,0.004438121,0.012259823,0.001408571,0.007143489,0.000924774,0.00037295,0.000297212,0.000356079,5.86087E-06,2.19051E-05,29.70766911,0.004208593,0.002119297,0.015581951
160808-A,D025-1b    8/8/2016 4:04:12 PM,0.021192608,0.000399559,0.364713688,0.788935911,10.22209982,43.16799695,0.410902396,-0.493557014,1.740559557,1.067204172,0.000940034,0.337657488,0.033023359,0.006239982,0.080502216,1.500676618,0.000949465,0.000747536,7.463360884,1.68241681,0.001852522,0.003937232,0.028370261,0.173971159,0.008549603,0.010785088,0.000440366,0.000939157,0.197725389,0.000285295,0.273275499,0.003569171,0.010332831,0.001160606,0.005428817,0.00391363,0.001340246,0.011955584,0.00269118,0.021173446,0.004347232,0.011982757,0.00137966,0.007103648,0.000860409,0.000249347,0.000253865,0.00031154,8.34188E-06,1.79718E-05,30.79246133,0.004127789,0.001458904,0.016778088
160808-A,D025-2a    8/8/2016 4:06:52 PM,0.018526633,0.00123683,0.469197268,0.844318595,15.2597073,44.02136919,0.207165951,0.960181612,2.067635917,1.728421564,0.00150212,0.377865627,0.030574235,0.009344523,0.054825175,1.417239142,0.001281731,0.001231481,5.32992407,1.404275993,0.001077107,0.004581714,0.078809356,0.053728387,0.029657987,0.008249641,0.000300516,0.000865462,0.138371692,0.000302175,0.513287398,0.005960858,0.014152814,0.001708241,0.006878716,0.002231344,0.000590104,0.004256727,0.000886488,0.006666663,0.00142026,0.003903099,0.000485196,0.002494122,0.000337299,0.000923984,0.00038293,0.000218288,1.45278E-06,1.93049E-05,24.89457803,0.003028669,0.002986513,0.01083251
160808-A,D025-2b    8/8/2016 4:09:08 PM,0.018652959,0.001074408,0.64587381,0.657125471,17.88966538,42.81830738,0.165898297,0.619115966,2.120411411,2.293788516,0.00108989,0.277564151,0.02238017,0.005337465,0.043860603,1.219391361,0.000933346,0.000808465,3.79328973,1.225404487,0.001146347,0.003827111,0.155637281,0.037845876,0.019574657,0.009249385,0.000250517,0.000690683,0.116732681,0.000239015,0.758242679,0.004631173,0.010688946,0.001264789,0.005285071,0.0016914,0.000426242,0.003049605,0.000629278,0.004618703,0.000986583,0.002839291,0.000342771,0.001755891,0.000235675,0.000584047,0.000281603,0.00016066,1.83558E-06,1.5626E-05,25.02477056,0.002251586,0.002211398,0.007867767
